match_id,year,team,opponent,player_name,minute,offset,penalty,owngoal,goal_side,goal_source,team_normalized,opponent_normalized
1962_6,1962,Yugoslavia,Colombia,Unknown,,,False,False,team1,inferred_from_score,Serbia,Colombia
1962_6,1962,Yugoslavia,Colombia,Unknown,,,False,False,team1,inferred_from_score,Serbia,Colombia
1962_7,1962,Chile,Switzerland,Unknown,,,False,False,team1,inferred_from_score,Chile,Switzerland
1962_7,1962,Chile,Switzerland,Unknown,,,False,False,team1,inferred_from_score,Chile,Switzerland
1962_7,1962,Chile,Switzerland,Unknown,,,False,False,team1,inferred_from_score,Chile,Switzerland
1962_7,1962,Switzerland,Chile,Unknown,,,False,False,team2,inferred_from_score,Switzerland,Chile
1962_9,1962,Chile,Italy,Unknown,,,False,False,team1,inferred_from_score,Chile,Italy
1962_9,1962,Chile,Italy,Unknown,,,False,False,team1,inferred_from_score,Chile,Italy
1962_10,1962,West Germany,Switzerland,Unknown,,,False,False,team1,inferred_from_score,Germany,Switzerland
1962_10,1962,West Germany,Switzerland,Unknown,,,False,False,team1,inferred_from_score,Germany,Switzerland
1962_10,1962,Switzerland,West Germany,Unknown,,,False,False,team2,inferred_from_score,Switzerland,Germany
1962_11,1962,West Germany,Chile,Unknown,,,False,False,team1,inferred_from_score,Germany,Chile
1962_11,1962,West Germany,Chile,Unknown,,,False,False,team1,inferred_from_score,Germany,Chile
1962_12,1962,Italy,Switzerland,Unknown,,,False,False,team1,inferred_from_score,Italy,Switzerland
1962_12,1962,Italy,Switzerland,Unknown,,,False,False,team1,inferred_from_score,Italy,Switzerland
1962_12,1962,Italy,Switzerland,Unknown,,,False,False,team1,inferred_from_score,Italy,Switzerland
1962_13,1962,Brazil,Mexico,Unknown,,,False,False,team1,inferred_from_score,Brazil,Mexico
1962_13,1962,Brazil,Mexico,Unknown,,,False,False,team1,inferred_from_score,Brazil,Mexico
1962_14,1962,Czechoslovakia,Spain,Unknown,,,False,False,team1,inferred_from_score,Czech Republic,Spain
1962_16,1962,Spain,Mexico,Unknown,,,False,False,team1,inferred_from_score,Spain,Mexico
1962_17,1962,Brazil,Spain,Unknown,,,False,False,team1,inferred_from_score,Brazil,Spain
1962_17,1962,Brazil,Spain,Unknown,,,False,False,team1,inferred_from_score,Brazil,Spain
1962_17,1962,Spain,Brazil,Unknown,,,False,False,team2,inferred_from_score,Spain,Brazil
1962_18,1962,Mexico,Czechoslovakia,Unknown,,,False,False,team1,inferred_from_score,Mexico,Czech Republic
1962_18,1962,Mexico,Czechoslovakia,Unknown,,,False,False,team1,inferred_from_score,Mexico,Czech Republic
1962_18,1962,Mexico,Czechoslovakia,Unknown,,,False,False,team1,inferred_from_score,Mexico,Czech Republic
1962_18,1962,Czechoslovakia,Mexico,Unknown,,,False,False,team2,inferred_from_score,Czech Republic,Mexico
1962_19,1962,Argentina,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Argentina,Bulgaria
1962_20,1962,Hungary,England,Unknown,,,False,False,team1,inferred_from_score,Hungary,England
1962_20,1962,Hungary,England,Unknown,,,False,False,team1,inferred_from_score,Hungary,England
1962_20,1962,England,Hungary,Unknown,,,False,False,team2,inferred_from_score,England,Hungary
1962_21,1962,England,Argentina,Unknown,,,False,False,team1,inferred_from_score,England,Argentina
1962_21,1962,England,Argentina,Unknown,,,False,False,team1,inferred_from_score,England,Argentina
1962_21,1962,England,Argentina,Unknown,,,False,False,team1,inferred_from_score,England,Argentina
1962_21,1962,Argentina,England,Unknown,,,False,False,team2,inferred_from_score,Argentina,England
1962_22,1962,Hungary,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Hungary,Bulgaria
1962_22,1962,Hungary,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Hungary,Bulgaria
1962_22,1962,Hungary,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Hungary,Bulgaria
1962_22,1962,Hungary,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Hungary,Bulgaria
1962_22,1962,Hungary,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Hungary,Bulgaria
1962_22,1962,Hungary,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Hungary,Bulgaria
1962_22,1962,Bulgaria,Hungary,Unknown,,,False,False,team2,inferred_from_score,Bulgaria,Hungary
1962_25,1962,Chile,Soviet Union,Unknown,,,False,False,team1,inferred_from_score,Chile,Russia
1962_25,1962,Chile,Soviet Union,Unknown,,,False,False,team1,inferred_from_score,Chile,Russia
1962_25,1962,Soviet Union,Chile,Unknown,,,False,False,team2,inferred_from_score,Russia,Chile
1962_26,1962,Yugoslavia,West Germany,Unknown,,,False,False,team1,inferred_from_score,Serbia,Germany
1962_27,1962,Brazil,England,Unknown,,,False,False,team1,inferred_from_score,Brazil,England
1962_27,1962,Brazil,England,Unknown,,,False,False,team1,inferred_from_score,Brazil,England
1962_27,1962,Brazil,England,Unknown,,,False,False,team1,inferred_from_score,Brazil,England
1962_27,1962,England,Brazil,Unknown,,,False,False,team2,inferred_from_score,England,Brazil
1962_28,1962,Czechoslovakia,Hungary,Unknown,,,False,False,team1,inferred_from_score,Czech Republic,Hungary
1962_29,1962,Brazil,Chile,Unknown,,,False,False,team1,inferred_from_score,Brazil,Chile
1962_29,1962,Brazil,Chile,Unknown,,,False,False,team1,inferred_from_score,Brazil,Chile
1962_29,1962,Brazil,Chile,Unknown,,,False,False,team1,inferred_from_score,Brazil,Chile
1962_29,1962,Brazil,Chile,Unknown,,,False,False,team1,inferred_from_score,Brazil,Chile
1962_29,1962,Chile,Brazil,Unknown,,,False,False,team2,inferred_from_score,Chile,Brazil
1962_29,1962,Chile,Brazil,Unknown,,,False,False,team2,inferred_from_score,Chile,Brazil
1962_30,1962,Czechoslovakia,Yugoslavia,Unknown,,,False,False,team1,inferred_from_score,Czech Republic,Serbia
1962_30,1962,Czechoslovakia,Yugoslavia,Unknown,,,False,False,team1,inferred_from_score,Czech Republic,Serbia
1962_30,1962,Czechoslovakia,Yugoslavia,Unknown,,,False,False,team1,inferred_from_score,Czech Republic,Serbia
1962_30,1962,Yugoslavia,Czechoslovakia,Unknown,,,False,False,team2,inferred_from_score,Serbia,Czech Republic
1962_31,1962,Chile,Yugoslavia,Unknown,,,False,False,team1,inferred_from_score,Chile,Serbia
1962_32,1962,Brazil,Czechoslovakia,Unknown,,,False,False,team1,inferred_from_score,Brazil,Czech Republic
1962_32,1962,Brazil,Czechoslovakia,Unknown,,,False,False,team1,inferred_from_score,Brazil,Czech Republic
1962_32,1962,Brazil,Czechoslovakia,Unknown,,,False,False,team1,inferred_from_score,Brazil,Czech Republic
1962_32,1962,Czechoslovakia,Brazil,Unknown,,,False,False,team2,inferred_from_score,Czech Republic,Brazil
1966_2,1966,France,Mexico,Unknown,,,False,False,team1,inferred_from_score,France,Mexico
1966_2,1966,Mexico,France,Unknown,,,False,False,team2,inferred_from_score,Mexico,France
1966_3,1966,Uruguay,France,Unknown,,,False,False,team1,inferred_from_score,Uruguay,France
1966_3,1966,Uruguay,France,Unknown,,,False,False,team1,inferred_from_score,Uruguay,France
1966_3,1966,France,Uruguay,Unknown,,,False,False,team2,inferred_from_score,France,Uruguay
1966_4,1966,England,Mexico,Unknown,,,False,False,team1,inferred_from_score,England,Mexico
1966_4,1966,England,Mexico,Unknown,,,False,False,team1,inferred_from_score,England,Mexico
1966_6,1966,England,France,Unknown,,,False,False,team1,inferred_from_score,England,France
1966_6,1966,England,France,Unknown,,,False,False,team1,inferred_from_score,England,France
1966_7,1966,West Germany,Switzerland,Unknown,,,False,False,team1,inferred_from_score,Germany,Switzerland
1966_7,1966,West Germany,Switzerland,Unknown,,,False,False,team1,inferred_from_score,Germany,Switzerland
1966_7,1966,West Germany,Switzerland,Unknown,,,False,False,team1,inferred_from_score,Germany,Switzerland
1966_7,1966,West Germany,Switzerland,Unknown,,,False,False,team1,inferred_from_score,Germany,Switzerland
1966_7,1966,West Germany,Switzerland,Unknown,,,False,False,team1,inferred_from_score,Germany,Switzerland
1966_8,1966,Argentina,Spain,Unknown,,,False,False,team1,inferred_from_score,Argentina,Spain
1966_8,1966,Argentina,Spain,Unknown,,,False,False,team1,inferred_from_score,Argentina,Spain
1966_8,1966,Spain,Argentina,Unknown,,,False,False,team2,inferred_from_score,Spain,Argentina
1966_9,1966,Spain,Switzerland,Unknown,,,False,False,team1,inferred_from_score,Spain,Switzerland
1966_9,1966,Spain,Switzerland,Unknown,,,False,False,team1,inferred_from_score,Spain,Switzerland
1966_9,1966,Switzerland,Spain,Unknown,,,False,False,team2,inferred_from_score,Switzerland,Spain
1966_11,1966,Argentina,Switzerland,Unknown,,,False,False,team1,inferred_from_score,Argentina,Switzerland
1966_11,1966,Argentina,Switzerland,Unknown,,,False,False,team1,inferred_from_score,Argentina,Switzerland
1966_12,1966,West Germany,Spain,Unknown,,,False,False,team1,inferred_from_score,Germany,Spain
1966_12,1966,West Germany,Spain,Unknown,,,False,False,team1,inferred_from_score,Germany,Spain
1966_12,1966,Spain,West Germany,Unknown,,,False,False,team2,inferred_from_score,Spain,Germany
1966_13,1966,Brazil,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Brazil,Bulgaria
1966_13,1966,Brazil,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Brazil,Bulgaria
1966_14,1966,Portugal,Hungary,Unknown,,,False,False,team1,inferred_from_score,Portugal,Hungary
1966_14,1966,Portugal,Hungary,Unknown,,,False,False,team1,inferred_from_score,Portugal,Hungary
1966_14,1966,Portugal,Hungary,Unknown,,,False,False,team1,inferred_from_score,Portugal,Hungary
1966_14,1966,Hungary,Portugal,Unknown,,,False,False,team2,inferred_from_score,Hungary,Portugal
1966_15,1966,Hungary,Brazil,Unknown,,,False,False,team1,inferred_from_score,Hungary,Brazil
1966_15,1966,Hungary,Brazil,Unknown,,,False,False,team1,inferred_from_score,Hungary,Brazil
1966_15,1966,Hungary,Brazil,Unknown,,,False,False,team1,inferred_from_score,Hungary,Brazil
1966_15,1966,Brazil,Hungary,Unknown,,,False,False,team2,inferred_from_score,Brazil,Hungary
1966_16,1966,Portugal,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Portugal,Bulgaria
1966_16,1966,Portugal,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Portugal,Bulgaria
1966_16,1966,Portugal,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Portugal,Bulgaria
1966_17,1966,Portugal,Brazil,Unknown,,,False,False,team1,inferred_from_score,Portugal,Brazil
1966_17,1966,Portugal,Brazil,Unknown,,,False,False,team1,inferred_from_score,Portugal,Brazil
1966_17,1966,Portugal,Brazil,Unknown,,,False,False,team1,inferred_from_score,Portugal,Brazil
1966_17,1966,Brazil,Portugal,Unknown,,,False,False,team2,inferred_from_score,Brazil,Portugal
1966_18,1966,Hungary,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Hungary,Bulgaria
1966_18,1966,Hungary,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Hungary,Bulgaria
1966_18,1966,Hungary,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Hungary,Bulgaria
1966_18,1966,Bulgaria,Hungary,Unknown,,,False,False,team2,inferred_from_score,Bulgaria,Hungary
1966_19,1966,Soviet Union,North Korea,Unknown,,,False,False,team1,inferred_from_score,Russia,North Korea
1966_19,1966,Soviet Union,North Korea,Unknown,,,False,False,team1,inferred_from_score,Russia,North Korea
1966_19,1966,Soviet Union,North Korea,Unknown,,,False,False,team1,inferred_from_score,Russia,North Korea
1966_20,1966,Italy,Chile,Unknown,,,False,False,team1,inferred_from_score,Italy,Chile
1966_20,1966,Italy,Chile,Unknown,,,False,False,team1,inferred_from_score,Italy,Chile
1966_21,1966,Chile,North Korea,Unknown,,,False,False,team1,inferred_from_score,Chile,North Korea
1966_21,1966,North Korea,Chile,Unknown,,,False,False,team2,inferred_from_score,North Korea,Chile
1966_22,1966,Soviet Union,Italy,Unknown,,,False,False,team1,inferred_from_score,Russia,Italy
1966_23,1966,North Korea,Italy,Unknown,,,False,False,team1,inferred_from_score,North Korea,Italy
1966_24,1966,Soviet Union,Chile,Unknown,,,False,False,team1,inferred_from_score,Russia,Chile
1966_24,1966,Soviet Union,Chile,Unknown,,,False,False,team1,inferred_from_score,Russia,Chile
1966_24,1966,Chile,Soviet Union,Unknown,,,False,False,team2,inferred_from_score,Chile,Russia
1966_25,1966,England,Argentina,Unknown,,,False,False,team1,inferred_from_score,England,Argentina
1966_26,1966,West Germany,Uruguay,Unknown,,,False,False,team1,inferred_from_score,Germany,Uruguay
1966_26,1966,West Germany,Uruguay,Unknown,,,False,False,team1,inferred_from_score,Germany,Uruguay
1966_26,1966,West Germany,Uruguay,Unknown,,,False,False,team1,inferred_from_score,Germany,Uruguay
1966_26,1966,West Germany,Uruguay,Unknown,,,False,False,team1,inferred_from_score,Germany,Uruguay
1966_27,1966,Soviet Union,Hungary,Unknown,,,False,False,team1,inferred_from_score,Russia,Hungary
1966_27,1966,Soviet Union,Hungary,Unknown,,,False,False,team1,inferred_from_score,Russia,Hungary
1966_27,1966,Hungary,Soviet Union,Unknown,,,False,False,team2,inferred_from_score,Hungary,Russia
1966_28,1966,Portugal,North Korea,Unknown,,,False,False,team1,inferred_from_score,Portugal,North Korea
1966_28,1966,Portugal,North Korea,Unknown,,,False,False,team1,inferred_from_score,Portugal,North Korea
1966_28,1966,Portugal,North Korea,Unknown,,,False,False,team1,inferred_from_score,Portugal,North Korea
1966_28,1966,Portugal,North Korea,Unknown,,,False,False,team1,inferred_from_score,Portugal,North Korea
1966_28,1966,Portugal,North Korea,Unknown,,,False,False,team1,inferred_from_score,Portugal,North Korea
1966_28,1966,North Korea,Portugal,Unknown,,,False,False,team2,inferred_from_score,North Korea,Portugal
1966_28,1966,North Korea,Portugal,Unknown,,,False,False,team2,inferred_from_score,North Korea,Portugal
1966_28,1966,North Korea,Portugal,Unknown,,,False,False,team2,inferred_from_score,North Korea,Portugal
1966_29,1966,West Germany,Soviet Union,Unknown,,,False,False,team1,inferred_from_score,Germany,Russia
1966_29,1966,West Germany,Soviet Union,Unknown,,,False,False,team1,inferred_from_score,Germany,Russia
1966_29,1966,Soviet Union,West Germany,Unknown,,,False,False,team2,inferred_from_score,Russia,Germany
1966_30,1966,England,Portugal,Unknown,,,False,False,team1,inferred_from_score,England,Portugal
1966_30,1966,England,Portugal,Unknown,,,False,False,team1,inferred_from_score,England,Portugal
1966_30,1966,Portugal,England,Unknown,,,False,False,team2,inferred_from_score,Portugal,England
1966_31,1966,Portugal,Soviet Union,Unknown,,,False,False,team1,inferred_from_score,Portugal,Russia
1966_31,1966,Portugal,Soviet Union,Unknown,,,False,False,team1,inferred_from_score,Portugal,Russia
1966_31,1966,Soviet Union,Portugal,Unknown,,,False,False,team2,inferred_from_score,Russia,Portugal
1966_32,1966,England,West Germany,Unknown,,,False,False,team1,inferred_from_score,England,Germany
1966_32,1966,England,West Germany,Unknown,,,False,False,team1,inferred_from_score,England,Germany
1966_32,1966,England,West Germany,Unknown,,,False,False,team1,inferred_from_score,England,Germany
1966_32,1966,England,West Germany,Unknown,,,False,False,team1,inferred_from_score,England,Germany
1966_32,1966,West Germany,England,Unknown,,,False,False,team2,inferred_from_score,Germany,England
1966_32,1966,West Germany,England,Unknown,,,False,False,team2,inferred_from_score,Germany,England
1970_2,1970,Belgium,El Salvador,Unknown,,,False,False,team1,inferred_from_score,Belgium,El Salvador
1970_2,1970,Belgium,El Salvador,Unknown,,,False,False,team1,inferred_from_score,Belgium,El Salvador
1970_2,1970,Belgium,El Salvador,Unknown,,,False,False,team1,inferred_from_score,Belgium,El Salvador
1970_3,1970,Soviet Union,Belgium,Unknown,,,False,False,team1,inferred_from_score,Russia,Belgium
1970_3,1970,Soviet Union,Belgium,Unknown,,,False,False,team1,inferred_from_score,Russia,Belgium
1970_3,1970,Soviet Union,Belgium,Unknown,,,False,False,team1,inferred_from_score,Russia,Belgium
1970_3,1970,Soviet Union,Belgium,Unknown,,,False,False,team1,inferred_from_score,Russia,Belgium
1970_3,1970,Belgium,Soviet Union,Unknown,,,False,False,team2,inferred_from_score,Belgium,Russia
1970_4,1970,Mexico,El Salvador,Unknown,,,False,False,team1,inferred_from_score,Mexico,El Salvador
1970_4,1970,Mexico,El Salvador,Unknown,,,False,False,team1,inferred_from_score,Mexico,El Salvador
1970_4,1970,Mexico,El Salvador,Unknown,,,False,False,team1,inferred_from_score,Mexico,El Salvador
1970_4,1970,Mexico,El Salvador,Unknown,,,False,False,team1,inferred_from_score,Mexico,El Salvador
1970_5,1970,Soviet Union,El Salvador,Unknown,,,False,False,team1,inferred_from_score,Russia,El Salvador
1970_5,1970,Soviet Union,El Salvador,Unknown,,,False,False,team1,inferred_from_score,Russia,El Salvador
1970_6,1970,Mexico,Belgium,Unknown,,,False,False,team1,inferred_from_score,Mexico,Belgium
1970_7,1970,Uruguay,Israel,Unknown,,,False,False,team1,inferred_from_score,Uruguay,Israel
1970_7,1970,Uruguay,Israel,Unknown,,,False,False,team1,inferred_from_score,Uruguay,Israel
1970_8,1970,Italy,Sweden,Unknown,,,False,False,team1,inferred_from_score,Italy,Sweden
1970_10,1970,Sweden,Israel,Unknown,,,False,False,team1,inferred_from_score,Sweden,Israel
1970_10,1970,Israel,Sweden,Unknown,,,False,False,team2,inferred_from_score,Israel,Sweden
1970_11,1970,Sweden,Uruguay,Unknown,,,False,False,team2,inferred_from_score,Sweden,Uruguay
1970_13,1970,England,Romania,Unknown,,,False,False,team2,inferred_from_score,England,Romania
1970_14,1970,Czechoslovakia,Brazil,Unknown,,,False,False,team1,inferred_from_score,Czech Republic,Brazil
1970_14,1970,Brazil,Czechoslovakia,Unknown,,,False,False,team2,inferred_from_score,Brazil,Czech Republic
1970_14,1970,Brazil,Czechoslovakia,Unknown,,,False,False,team2,inferred_from_score,Brazil,Czech Republic
1970_14,1970,Brazil,Czechoslovakia,Unknown,,,False,False,team2,inferred_from_score,Brazil,Czech Republic
1970_14,1970,Brazil,Czechoslovakia,Unknown,,,False,False,team2,inferred_from_score,Brazil,Czech Republic
1970_15,1970,Romania,Czechoslovakia,Unknown,,,False,False,team1,inferred_from_score,Romania,Czech Republic
1970_15,1970,Romania,Czechoslovakia,Unknown,,,False,False,team1,inferred_from_score,Romania,Czech Republic
1970_15,1970,Czechoslovakia,Romania,Unknown,,,False,False,team2,inferred_from_score,Czech Republic,Romania
1970_16,1970,Brazil,England,Unknown,,,False,False,team2,inferred_from_score,Brazil,England
1970_17,1970,Romania,Brazil,Unknown,,,False,False,team1,inferred_from_score,Romania,Brazil
1970_17,1970,Romania,Brazil,Unknown,,,False,False,team1,inferred_from_score,Romania,Brazil
1970_17,1970,Brazil,Romania,Unknown,,,False,False,team2,inferred_from_score,Brazil,Romania
1970_17,1970,Brazil,Romania,Unknown,,,False,False,team2,inferred_from_score,Brazil,Romania
1970_17,1970,Brazil,Romania,Unknown,,,False,False,team2,inferred_from_score,Brazil,Romania
1970_18,1970,England,Czechoslovakia,Unknown,,,False,False,team1,inferred_from_score,England,Czech Republic
1970_19,1970,Peru,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Peru,Bulgaria
1970_19,1970,Peru,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Peru,Bulgaria
1970_19,1970,Peru,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Peru,Bulgaria
1970_19,1970,Bulgaria,Peru,Unknown,,,False,False,team2,inferred_from_score,Bulgaria,Peru
1970_19,1970,Bulgaria,Peru,Unknown,,,False,False,team2,inferred_from_score,Bulgaria,Peru
1970_20,1970,Morocco,West Germany,Unknown,,,False,False,team1,inferred_from_score,Morocco,Germany
1970_20,1970,West Germany,Morocco,Unknown,,,False,False,team2,inferred_from_score,Germany,Morocco
1970_20,1970,West Germany,Morocco,Unknown,,,False,False,team2,inferred_from_score,Germany,Morocco
1970_21,1970,Peru,Morocco,Unknown,,,False,False,team1,inferred_from_score,Peru,Morocco
1970_21,1970,Peru,Morocco,Unknown,,,False,False,team1,inferred_from_score,Peru,Morocco
1970_21,1970,Peru,Morocco,Unknown,,,False,False,team1,inferred_from_score,Peru,Morocco
1970_22,1970,Bulgaria,West Germany,Unknown,,,False,False,team1,inferred_from_score,Bulgaria,Germany
1970_22,1970,Bulgaria,West Germany,Unknown,,,False,False,team1,inferred_from_score,Bulgaria,Germany
1970_22,1970,West Germany,Bulgaria,Unknown,,,False,False,team2,inferred_from_score,Germany,Bulgaria
1970_22,1970,West Germany,Bulgaria,Unknown,,,False,False,team2,inferred_from_score,Germany,Bulgaria
1970_22,1970,West Germany,Bulgaria,Unknown,,,False,False,team2,inferred_from_score,Germany,Bulgaria
1970_22,1970,West Germany,Bulgaria,Unknown,,,False,False,team2,inferred_from_score,Germany,Bulgaria
1970_22,1970,West Germany,Bulgaria,Unknown,,,False,False,team2,inferred_from_score,Germany,Bulgaria
1970_23,1970,Peru,West Germany,Unknown,,,False,False,team1,inferred_from_score,Peru,Germany
1970_23,1970,West Germany,Peru,Unknown,,,False,False,team2,inferred_from_score,Germany,Peru
1970_23,1970,West Germany,Peru,Unknown,,,False,False,team2,inferred_from_score,Germany,Peru
1970_23,1970,West Germany,Peru,Unknown,,,False,False,team2,inferred_from_score,Germany,Peru
1970_24,1970,Bulgaria,Morocco,Unknown,,,False,False,team1,inferred_from_score,Bulgaria,Morocco
1970_24,1970,Morocco,Bulgaria,Unknown,,,False,False,team2,inferred_from_score,Morocco,Bulgaria
1970_25,1970,Uruguay,Soviet Union,Unknown,,,False,False,team2,inferred_from_score,Uruguay,Russia
1970_26,1970,Italy,Mexico,Unknown,,,False,False,team1,inferred_from_score,Italy,Mexico
1970_26,1970,Italy,Mexico,Unknown,,,False,False,team1,inferred_from_score,Italy,Mexico
1970_26,1970,Italy,Mexico,Unknown,,,False,False,team1,inferred_from_score,Italy,Mexico
1970_26,1970,Italy,Mexico,Unknown,,,False,False,team1,inferred_from_score,Italy,Mexico
1970_26,1970,Mexico,Italy,Unknown,,,False,False,team2,inferred_from_score,Mexico,Italy
1970_27,1970,Brazil,Peru,Unknown,,,False,False,team1,inferred_from_score,Brazil,Peru
1970_27,1970,Brazil,Peru,Unknown,,,False,False,team1,inferred_from_score,Brazil,Peru
1970_27,1970,Brazil,Peru,Unknown,,,False,False,team1,inferred_from_score,Brazil,Peru
1970_27,1970,Brazil,Peru,Unknown,,,False,False,team1,inferred_from_score,Brazil,Peru
1970_27,1970,Peru,Brazil,Unknown,,,False,False,team2,inferred_from_score,Peru,Brazil
1970_27,1970,Peru,Brazil,Unknown,,,False,False,team2,inferred_from_score,Peru,Brazil
1970_28,1970,West Germany,England,Unknown,,,False,False,team1,inferred_from_score,Germany,England
1970_28,1970,West Germany,England,Unknown,,,False,False,team1,inferred_from_score,Germany,England
1970_28,1970,West Germany,England,Unknown,,,False,False,team1,inferred_from_score,Germany,England
1970_28,1970,England,West Germany,Unknown,,,False,False,team2,inferred_from_score,England,Germany
1970_28,1970,England,West Germany,Unknown,,,False,False,team2,inferred_from_score,England,Germany
1970_29,1970,Uruguay,Brazil,Unknown,,,False,False,team1,inferred_from_score,Uruguay,Brazil
1970_29,1970,Brazil,Uruguay,Unknown,,,False,False,team2,inferred_from_score,Brazil,Uruguay
1970_29,1970,Brazil,Uruguay,Unknown,,,False,False,team2,inferred_from_score,Brazil,Uruguay
1970_29,1970,Brazil,Uruguay,Unknown,,,False,False,team2,inferred_from_score,Brazil,Uruguay
1970_30,1970,Italy,West Germany,Unknown,,,False,False,team1,inferred_from_score,Italy,Germany
1970_30,1970,Italy,West Germany,Unknown,,,False,False,team1,inferred_from_score,Italy,Germany
1970_30,1970,Italy,West Germany,Unknown,,,False,False,team1,inferred_from_score,Italy,Germany
1970_30,1970,Italy,West Germany,Unknown,,,False,False,team1,inferred_from_score,Italy,Germany
1970_30,1970,West Germany,Italy,Unknown,,,False,False,team2,inferred_from_score,Germany,Italy
1970_30,1970,West Germany,Italy,Unknown,,,False,False,team2,inferred_from_score,Germany,Italy
1970_30,1970,West Germany,Italy,Unknown,,,False,False,team2,inferred_from_score,Germany,Italy
1970_31,1970,West Germany,Uruguay,Unknown,,,False,False,team2,inferred_from_score,Germany,Uruguay
1970_32,1970,Brazil,Italy,Unknown,,,False,False,team1,inferred_from_score,Brazil,Italy
1970_32,1970,Brazil,Italy,Unknown,,,False,False,team1,inferred_from_score,Brazil,Italy
1970_32,1970,Brazil,Italy,Unknown,,,False,False,team1,inferred_from_score,Brazil,Italy
1970_32,1970,Brazil,Italy,Unknown,,,False,False,team1,inferred_from_score,Brazil,Italy
1970_32,1970,Italy,Brazil,Unknown,,,False,False,team2,inferred_from_score,Italy,Brazil
1974_1,1974,West Germany,Chile,Unknown,,,False,False,team1,inferred_from_score,Germany,Chile
1974_2,1974,East Germany,Australia,Unknown,,,False,False,team1,inferred_from_score,East Germany,Australia
1974_2,1974,East Germany,Australia,Unknown,,,False,False,team1,inferred_from_score,East Germany,Australia
1974_3,1974,Chile,East Germany,Unknown,,,False,False,team1,inferred_from_score,Chile,East Germany
1974_3,1974,East Germany,Chile,Unknown,,,False,False,team2,inferred_from_score,East Germany,Chile
1974_4,1974,West Germany,Australia,Unknown,,,False,False,team2,inferred_from_score,Germany,Australia
1974_4,1974,West Germany,Australia,Unknown,,,False,False,team2,inferred_from_score,Germany,Australia
1974_4,1974,West Germany,Australia,Unknown,,,False,False,team2,inferred_from_score,Germany,Australia
1974_6,1974,East Germany,West Germany,Unknown,,,False,False,team1,inferred_from_score,East Germany,Germany
1974_8,1974,Scotland,Zaire,Unknown,,,False,False,team2,inferred_from_score,Scotland,Zaire
1974_8,1974,Scotland,Zaire,Unknown,,,False,False,team2,inferred_from_score,Scotland,Zaire
1974_9,1974,Yugoslavia,Zaire,Unknown,,,False,False,team1,inferred_from_score,Serbia,Zaire
1974_9,1974,Yugoslavia,Zaire,Unknown,,,False,False,team1,inferred_from_score,Serbia,Zaire
1974_9,1974,Yugoslavia,Zaire,Unknown,,,False,False,team1,inferred_from_score,Serbia,Zaire
1974_9,1974,Yugoslavia,Zaire,Unknown,,,False,False,team1,inferred_from_score,Serbia,Zaire
1974_9,1974,Yugoslavia,Zaire,Unknown,,,False,False,team1,inferred_from_score,Serbia,Zaire
1974_9,1974,Yugoslavia,Zaire,Unknown,,,False,False,team1,inferred_from_score,Serbia,Zaire
1974_9,1974,Yugoslavia,Zaire,Unknown,,,False,False,team1,inferred_from_score,Serbia,Zaire
1974_9,1974,Yugoslavia,Zaire,Unknown,,,False,False,team1,inferred_from_score,Serbia,Zaire
1974_9,1974,Yugoslavia,Zaire,Unknown,,,False,False,team1,inferred_from_score,Serbia,Zaire
1974_11,1974,Scotland,Yugoslavia,Unknown,,,False,False,team1,inferred_from_score,Scotland,Serbia
1974_11,1974,Yugoslavia,Scotland,Unknown,,,False,False,team2,inferred_from_score,Serbia,Scotland
1974_12,1974,Brazil,Zaire,Unknown,,,False,False,team2,inferred_from_score,Brazil,Zaire
1974_12,1974,Brazil,Zaire,Unknown,,,False,False,team2,inferred_from_score,Brazil,Zaire
1974_12,1974,Brazil,Zaire,Unknown,,,False,False,team2,inferred_from_score,Brazil,Zaire
1974_13,1974,Netherlands,Uruguay,Unknown,,,False,False,team2,inferred_from_score,Netherlands,Uruguay
1974_13,1974,Netherlands,Uruguay,Unknown,,,False,False,team2,inferred_from_score,Netherlands,Uruguay
1974_16,1974,Uruguay,Bulgaria,Unknown,,,False,False,team1,inferred_from_score,Uruguay,Bulgaria
1974_16,1974,Bulgaria,Uruguay,Unknown,,,False,False,team2,inferred_from_score,Bulgaria,Uruguay
